frame,track_id,class_name,x1,y1,x2,y2,center_x,center_y,world_x,world_y,confidence,velocity_ms
127,59,person,1264.25,604.01,1278.09,634.19,1271.15,618.9,63.5574,30.9448,0.5047,0.0328
127,61,person,360.65,664.41,368.45,681.11,364.41,673.0,18.2207,33.6498,0.3758,0.0877
127,18,car,628.16,627.92,665.28,668.78,646.43,648.25,32.3215,32.4127,0.7196,0.1061
127,34,car,612.09,301.73,635.32,360.34,623.6,335.22,31.18,16.7611,0.5023,1.067
127,65,car,725.23,343.09,756.92,407.33,740.55,372.53,37.0276,18.6263,0.4687,1.3652
127,66,car,399.0,798.95,431.07,857.18,415.0,828.54,20.7499,41.4269,0.65,0.1843
127,67,car,593.26,186.38,620.1,228.52,606.61,209.14,30.3305,10.4571,0.4055,0.3287
127,76,bus,725.56,343.14,756.92,407.19,740.61,372.46,37.0304,18.6228,0.3802,1.3808
127,77,car,599.55,254.64,621.42,292.45,610.34,275.23,30.5169,13.7616,0.4427,1.864
127,78,person,1066.46,441.37,1075.44,461.83,1070.7,451.76,53.535,22.5882,0.2671,0.1329
127,11,car,397.02,540.01,456.72,574.32,424.63,557.02,21.2314,27.851,0.642,1.1556
127,84,person,1034.9,535.74,1046.94,559.08,1040.72,547.03,52.0359,27.3513,0.4189,0.3988
127,85,car,1110.06,624.73,1144.36,660.88,1127.28,642.7,56.3641,32.1351,0.4827,0.0138
127,86,car,1479.37,821.72,1504.16,868.73,1491.58,845.16,74.579,42.258,0.4576,0.1231
127,87,car,1083.19,657.74,1110.25,702.27,1096.53,680.35,54.8265,34.0174,0.5252,0.1864
127,89,motorcycle,1006.9,580.5,1025.06,605.5,1014.36,589.04,50.7179,29.4521,0.3859,2.1493
127,90,person,1285.05,582.48,1301.01,604.55,1294.1,593.62,64.7048,29.6812,0.4682,0.5773
127,91,car,1416.66,816.37,1443.14,870.18,1429.72,843.22,71.4858,42.1611,0.323,0.0858
127,92,car,908.56,470.1,930.42,489.18,915.37,479.26,45.7687,23.9628,0.2692,2.1069
127,93,person,1362.53,434.24,1374.61,459.67,1368.34,446.93,68.4172,22.3465,0.3614,0.1081
127,94,person,751.74,464.33,762.49,487.02,758.31,474.15,37.9156,23.7074,0.3531,0.744
127,96,person,1107.09,459.35,1119.66,483.11,1112.28,471.35,55.6141,23.5675,0.3655,0.6442
127,98,car,1110.95,624.69,1144.39,660.26,1127.59,642.54,56.3797,32.1268,0.4214,0.0728
127,99,car,1088.14,593.3,1123.51,629.54,1103.97,611.48,55.1987,30.5742,0.4403,0.9505
127,103,car,275.71,549.66,330.38,581.38,299.8,565.31,14.9899,28.2653,0.3103,1.6748
127,104,person,972.07,618.67,985.91,646.19,977.17,634.93,48.8584,31.7463,0.3248,1.6023
127,105,car,715.15,228.53,733.55,265.35,723.18,244.7,36.1592,12.2348,0.2964,1.3767
127,106,car,1163.7,577.74,1209.25,619.8,1186.23,599.32,59.3116,29.9658,0.5624,0.1863
127,107,car,1027.89,658.55,1063.99,710.88,1044.23,681.8,52.2115,34.0901,0.4484,1.6661
127,108,person,1145.28,762.5,1155.37,783.84,1149.72,771.64,57.4861,38.5819,0.3076,0.7594
127,109,car,993.63,931.41,1021.77,983.77,1009.45,959.67,50.4724,47.9834,0.3441,0.7623
127,111,person,740.88,685.16,749.36,704.73,745.68,695.87,37.2838,34.7934,0.2896,0.3241
127,112,motorcycle,1198.69,560.84,1224.0,579.66,1215.54,570.41,60.7768,28.5205,0.3846,1.2581
127,113,person,1350.15,816.59,1361.35,845.83,1355.66,831.01,67.7831,41.5503,0.4056,0.1119
127,110,car,1359.01,480.84,1406.4,515.59,1379.58,498.35,68.9792,24.9174,0.5704,1.5618
127,95,car,731.82,731.39,763.18,773.42,745.98,752.28,37.2991,37.6142,0.5558,0.4228
128,5,person,734.95,644.45,745.8,673.32,740.19,658.12,37.0095,32.9058,0.5464,0.3518
128,7,car,941.72,972.59,991.54,1009.57,966.48,991.12,48.324,49.5561,0.5965,0.1001
128,9,car,639.03,694.06,679.22,746.04,658.92,720.11,32.9462,36.0055,0.6898,0.0918
128,10,car,753.66,665.59,788.59,700.72,770.95,683.17,38.5474,34.1583,0.7157,0.1035
128,12,car,575.1,500.41,628.87,548.73,599.64,526.18,29.9822,26.3091,0.7635,1.479
128,14,car,612.28,351.28,640.98,420.62,626.45,384.73,31.3223,19.2364,0.6164,0.5204
128,16,car,401.01,800.26,431.21,856.74,415.72,828.64,20.7862,41.432,0.2787,0.2775
128,17,car,1123.14,684.65,1153.01,742.0,1137.85,713.29,56.8927,35.6645,0.5369,0.1402
128,19,car,759.42,246.59,785.34,286.81,772.04,266.96,38.6021,13.3478,0.5915,0.1575
128,20,motorcycle,1083.05,697.93,1096.93,723.77,1090.53,711.48,54.5265,35.5738,0.4247,0.7373
128,21,car,591.29,412.94,625.25,460.77,607.97,440.48,30.3986,22.024,0.5758,1.3445
128,25,car,639.82,470.66,671.39,510.69,657.38,492.87,32.8691,24.6436,0.4494,1.1617
128,26,person,604.23,597.34,614.95,618.74,608.07,607.25,30.4033,30.3625,0.6012,0.8145
128,27,car,1160.15,971.58,1181.91,990.82,1170.95,981.17,58.5473,49.0586,0.3663,0.0485
128,31,person,709.07,677.52,722.95,703.69,715.67,690.5,35.7834,34.525,0.4364,0.1759
128,33,car,1123.16,685.01,1153.05,741.38,1137.9,712.98,56.8949,35.6488,0.5671,0.1345
128,36,car,639.1,262.89,658.32,305.7,648.45,284.1,32.4226,14.2051,0.5111,0.6173
128,38,car,1148.77,628.48,1173.93,673.32,1161.26,650.93,58.063,32.5463,0.5437,0.0551
128,42,person,1342.74,428.11,1360.48,459.23,1351.66,443.6,67.5829,22.1798,0.2924,0.1367
128,43,car,583.91,141.28,604.64,163.12,594.09,152.22,29.7047,7.6108,0.2729,0.1264
128,46,car,934.2,463.84,973.16,498.73,953.58,481.28,47.6791,24.0638,0.3275,0.062
128,41,car,806.75,385.26,839.32,420.69,820.18,400.6,41.0088,20.0298,0.2762,1.7448
128,53,car,1147.11,1053.36,1171.43,1080.13,1158.62,1066.82,57.931,53.3408,0.3013,0.3166
128,55,car,1062.41,721.98,1086.99,756.9,1073.23,735.51,53.6613,36.7755,0.402,1.9506
128,59,person,1264.28,604.07,1278.15,634.18,1271.13,618.93,63.5567,30.9466,0.5191,0.0576
128,61,person,360.7,664.41,368.49,681.05,364.46,672.94,18.2232,33.6471,0.404,0.1091
128,18,car,628.24,627.87,665.35,668.79,646.51,648.27,32.3253,32.4137,0.6893,0.1183
128,34,car,611.95,302.03,635.32,363.65,623.63,334.74,31.1816,16.7371,0.4273,0.7229
128,65,car,725.47,344.12,757.09,408.02,740.74,373.42,37.0372,18.6711,0.4807,1.3741
128,66,car,399.04,798.31,431.09,856.98,415.02,828.36,20.7509,41.4178,0.6338,0.2762
128,67,car,593.28,186.25,619.97,226.63,606.63,209.19,30.3315,10.4596,0.461,0.0817
128,76,bus,725.92,344.17,757.1,407.92,740.86,373.35,37.0428,18.6675,0.3742,1.3941
128,77,car,599.64,254.67,621.48,292.28,610.38,274.46,30.519,13.7229,0.4325,1.1623
128,78,person,1066.52,441.5,1075.45,461.72,1070.79,451.74,53.5393,22.5869,0.2835,0.132
128,11,car,397.26,540.1,457.39,574.28,425.37,557.0,21.2683,27.8502,0.6375,1.1079
128,84,person,1035.41,535.66,1047.13,558.95,1040.84,547.19,52.0421,27.3593,0.4288,0.3026
128,85,car,1110.16,624.77,1144.45,660.83,1127.29,642.7,56.3647,32.1352,0.4394,0.0182
128,86,car,1479.43,821.68,1504.23,868.69,1491.65,845.17,74.5826,42.2586,0.4039,0.1106
128,87,car,1083.28,657.61,1110.28,702.41,1096.6,680.26,54.83,34.013,0.5166,0.1681
128,89,motorcycle,1007.29,580.92,1025.67,606.18,1015.03,590.32,50.7516,29.5159,0.3892,2.1656
128,90,person,1284.85,582.16,1300.73,604.58,1293.73,593.63,64.6866,29.6814,0.4289,0.5461
128,91,car,1416.67,816.41,1443.14,870.25,1429.77,843.24,71.4885,42.1618,0.2958,0.0836
128,92,car,909.84,470.59,931.71,488.32,916.75,479.35,45.8374,23.9676,0.269,2.0651
128,93,person,1362.6,434.26,1374.75,459.65,1368.43,446.93,68.4213,22.3463,0.4075,0.1228
128,94,person,751.19,465.09,762.12,487.56,757.99,474.62,37.8994,23.731,0.3691,0.8606
128,96,person,1107.67,459.3,1120.17,483.13,1112.69,471.29,55.6347,23.5647,0.4022,0.6242
128,98,car,1111.05,624.74,1144.47,660.24,1127.64,642.52,56.3818,32.1262,0.415,0.0661
128,99,car,1088.34,593.35,1124.15,629.6,1104.61,611.46,55.2303,30.5731,0.4814,0.9492
128,103,car,283.46,549.38,331.74,580.32,301.46,565.21,15.0729,28.2604,0.3066,2.4965
128,104,person,972.55,617.77,986.4,645.29,977.72,634.0,48.8862,31.7,0.349,1.6204
128,105,car,715.45,228.93,733.73,265.92,723.56,245.45,36.1779,12.2724,0.2742,1.2586
128,106,car,1163.62,577.74,1209.02,619.6,1186.26,599.18,59.3128,29.959,0.5365,0.2076
128,107,car,1028.41,659.47,1064.57,712.02,1044.81,682.74,52.2406,34.1371,0.5115,1.6571
128,108,person,1145.29,763.38,1155.34,784.36,1149.92,772.14,57.4959,38.6069,0.2867,0.8054
128,109,car,993.2,930.47,1021.27,982.38,1008.99,959.39,50.4493,47.9696,0.3283,0.8079
128,111,person,740.43,684.68,749.48,704.5,745.57,695.69,37.2787,34.7843,0.2715,0.3145
128,112,motorcycle,1197.14,561.07,1222.45,579.32,1214.72,570.38,60.7358,28.519,0.35,1.2313
128,113,person,1350.24,816.52,1361.58,845.98,1355.71,831.05,67.7856,41.5527,0.4207,0.1038
128,110,car,1360.38,480.98,1407.64,515.34,1380.47,498.31,69.0235,24.9155,0.5126,1.3294
128,95,car,731.7,731.26,763.49,773.42,746.24,752.31,37.3121,37.6157,0.5279,0.3916
128,28,car,658.39,374.79,693.53,430.63,676.16,410.02,33.808,20.5009,0.7606,4.4671
129,5,person,735.14,645.08,745.93,673.82,740.25,658.4,37.0126,32.9201,0.4651,0.4382
129,7,car,941.69,972.56,991.58,1009.59,966.53,991.11,48.3263,49.5554,0.6385,0.0722
129,9,car,639.15,694.1,679.24,746.04,658.99,720.09,32.9493,36.0043,0.7041,0.0997
129,10,car,753.78,665.54,788.74,700.73,771.02,683.16,38.5512,34.1578,0.7042,0.117
129,12,car,575.58,499.82,629.56,548.52,600.4,525.63,30.0198,26.2813,0.7744,1.4027
129,14,car,612.26,351.42,640.99,421.91,626.52,385.18,31.3259,19.2589,0.6214,0.6817
129,16,car,401.13,800.33,431.23,856.62,415.9,828.57,20.795,41.4286,0.3097,0.2825
129,17,car,1123.27,684.75,1153.06,741.94,1137.95,713.29,56.8973,35.6647,0.4973,0.137
129,19,car,759.48,246.55,785.11,286.89,772.13,266.92,38.6067,13.346,0.6347,0.1467
129,20,motorcycle,1083.04,698.4,1096.81,722.72,1090.41,711.14,54.5203,35.557,0.4024,0.5375
129,21,car,591.27,413.42,625.32,466.09,608.06,440.33,30.403,22.0165,0.53,0.262
129,25,car,639.47,469.99,670.67,512.9,656.77,492.61,32.8383,24.6306,0.4038,1.0052
129,26,person,604.68,597.52,615.03,618.58,608.63,607.45,30.4313,30.3724,0.5566,0.889
129,27,car,1160.22,971.62,1182.13,990.98,1170.98,981.18,58.5491,49.0589,0.3126,0.0569
129,31,person,709.25,677.49,723.02,703.93,715.78,690.55,35.7891,34.5276,0.4553,0.1902
129,33,car,1123.29,685.04,1153.11,741.36,1137.98,713.02,56.8992,35.6508,0.5402,0.1424
129,36,car,639.04,262.0,658.11,302.41,648.49,283.64,32.4243,14.1822,0.5676,0.6883
129,38,car,1148.86,628.5,1174.03,673.34,1161.31,650.93,58.0653,32.5465,0.4919,0.0685
129,42,person,1342.89,427.96,1360.82,459.24,1351.65,443.64,67.5824,22.182,0.2843,0.0658
129,46,car,934.25,463.83,973.27,498.65,953.62,481.28,47.6811,24.0638,0.307,0.0586
129,41,car,808.06,386.5,839.88,421.61,821.07,401.44,41.0533,20.0718,0.2674,1.8348
129,53,car,1147.13,1053.34,1171.69,1080.13,1158.81,1066.8,57.9404,53.3398,0.2882,0.2847
129,55,car,1063.21,723.21,1087.36,756.84,1073.71,736.7,53.6855,36.835,0.3304,1.9257
129,59,person,1264.32,604.22,1278.11,634.15,1271.13,618.99,63.5566,30.9495,0.5145,0.0859
129,61,person,360.81,664.46,368.56,681.1,364.52,672.89,18.2261,33.6447,0.3741,0.1152
129,18,car,628.38,627.9,665.45,668.76,646.6,648.29,32.3298,32.4146,0.6334,0.1365
129,34,car,611.93,302.16,635.42,365.49,623.67,334.41,31.1834,16.7207,0.5228,0.4937
129,65,car,725.7,345.18,757.21,408.7,740.93,374.32,37.0463,18.716,0.4967,1.3748
129,66,car,399.13,798.46,431.13,857.01,415.04,828.19,20.7522,41.4096,0.5743,0.2486
129,67,car,593.34,186.72,619.95,235.23,606.65,209.87,30.3324,10.4933,0.463,1.0122
129,76,bus,726.39,345.23,757.23,408.58,741.1,374.25,37.0549,18.7126,0.3527,1.3997
129,77,car,599.77,254.67,621.55,292.04,610.44,273.97,30.5222,13.6987,0.4013,0.7321
129,78,person,1066.67,441.48,1075.54,461.58,1070.87,451.69,53.5437,22.5847,0.2855,0.15
129,11,car,397.88,539.94,458.08,573.81,426.05,556.99,21.3024,27.8495,0.6416,1.0241
129,84,person,1036.2,535.73,1047.68,559.44,1041.07,547.33,52.0534,27.3663,0.4464,0.4001
129,85,car,1110.18,624.73,1144.53,660.82,1127.3,642.72,56.3649,32.1358,0.4159,0.0204
129,86,car,1479.45,821.69,1504.27,868.67,1491.72,845.18,74.5858,42.2591,0.3704,0.0951
129,87,car,1083.41,657.5,1110.29,702.89,1096.67,680.22,54.8336,34.0109,0.4979,0.1242
129,89,motorcycle,1008.44,582.21,1026.5,606.88,1015.6,591.47,50.7799,29.5735,0.3908,1.9244
129,90,person,1284.57,582.09,1300.48,604.61,1293.4,593.61,64.6699,29.6805,0.4558,0.5036
129,91,car,1416.68,816.44,1443.15,870.24,1429.82,843.25,71.491,42.1626,0.2622,0.0795
129,92,car,911.27,471.12,932.87,488.65,918.1,479.45,45.9051,23.9727,0.3377,2.0364
129,93,person,1362.61,434.25,1375.01,459.62,1368.52,446.92,68.4261,22.3461,0.3535,0.1445
129,94,person,750.8,465.62,761.76,487.99,757.62,475.11,37.881,23.7556,0.4782,0.9203
129,96,person,1108.43,459.14,1120.89,483.07,1113.13,471.24,55.6567,23.5618,0.34,0.6645
129,98,car,1110.99,624.71,1144.55,660.22,1127.66,642.51,56.383,32.1256,0.3294,0.0397
129,99,car,1088.96,593.23,1124.6,629.71,1105.23,611.47,55.2617,30.5733,0.3226,0.9423
129,103,car,286.02,548.71,333.06,580.5,303.27,565.09,15.1636,28.2544,0.265,2.7261
129,104,person,973.11,616.8,986.73,643.87,978.27,633.07,48.9136,31.6536,0.3698,1.6179
129,105,car,715.71,229.09,733.95,266.12,723.91,246.04,36.1956,12.3019,0.3368,1.0322
129,106,car,1163.66,577.66,1208.88,619.52,1186.27,599.02,59.3134,29.9512,0.5306,0.2346
129,107,car,1029.14,660.28,1065.11,713.05,1045.4,683.69,52.2699,34.1843,0.4827,1.6658
129,108,person,1145.13,764.09,1155.41,785.13,1150.06,772.69,57.5031,38.6347,0.2574,0.8615
129,109,car,992.66,929.01,1020.7,980.54,1008.46,958.54,50.4229,47.9271,0.3473,1.4997
129,111,person,740.08,684.51,749.42,704.3,745.37,695.29,37.2686,34.7644,0.3262,0.67
129,112,motorcycle,1195.57,561.39,1220.98,579.71,1213.07,570.56,60.6533,28.528,0.3816,2.4885
129,113,person,1350.28,816.55,1361.64,845.81,1355.75,831.08,67.7876,41.5538,0.3921,0.0698
129,110,car,1361.6,480.57,1408.75,514.83,1381.25,498.21,69.0627,24.9104,0.4379,1.186
129,95,car,731.78,731.14,763.54,773.73,746.52,752.36,37.3258,37.6178,0.5029,0.4174
129,114,car,764.72,611.58,806.7,659.1,785.71,635.34,39.2855,31.767,0.6139,0.0
129,115,car,709.5,734.94,736.76,765.34,723.13,750.14,36.1564,37.5071,0.4888,0.0
129,28,car,658.64,372.29,706.44,431.31,677.07,407.8,33.8533,20.3901,0.782,3.5931
130,5,person,735.24,645.6,745.93,674.13,740.32,658.69,37.0158,32.9346,0.4892,0.4463
130,7,car,941.67,972.56,991.66,1009.56,966.57,991.1,48.3283,49.5548,0.6414,0.0624
130,9,car,639.23,694.15,679.23,746.07,659.04,720.08,32.9522,36.004,0.7221,0.0876
130,10,car,753.82,665.53,788.81,700.79,771.1,683.15,38.5548,34.1575,0.7175,0.1088
130,12,car,576.03,499.32,630.19,548.51,601.12,525.18,30.0559,26.2588,0.7528,1.2755
130,14,car,612.31,351.39,641.03,421.12,626.57,385.55,31.3286,19.2775,0.5751,0.5643
130,16,car,401.22,800.35,431.27,856.51,416.02,828.52,20.801,41.426,0.3362,0.1985
130,17,car,1123.33,684.78,1153.11,741.63,1138.02,713.28,56.9012,35.6639,0.4914,0.1193
130,19,car,759.45,246.35,784.9,286.83,772.19,266.85,38.6094,13.3427,0.6145,0.1269
130,20,motorcycle,1082.92,698.85,1096.52,722.05,1090.23,710.9,54.5117,35.5451,0.3732,0.4408
130,21,car,591.18,413.56,625.36,469.3,608.13,440.25,30.4063,22.0123,0.4752,0.1603
130,25,car,639.04,469.39,670.01,514.04,656.16,492.15,32.8082,24.6074,0.395,1.1388
130,26,person,605.17,597.8,615.21,618.38,609.09,607.65,30.4543,30.3824,0.5552,0.7536
130,27,car,1160.28,971.67,1182.23,991.15,1171.03,981.18,58.5515,49.0592,0.2704,0.0732
130,31,person,709.32,677.52,722.78,703.95,715.86,690.6,35.7929,34.53,0.4562,0.135
130,33,car,1123.35,685.07,1153.16,741.04,1138.06,713.04,56.903,35.6518,0.5162,0.1176
130,36,car,638.97,261.41,658.41,305.92,648.54,283.58,32.4271,14.1791,0.4339,0.125
130,38,car,1148.92,628.54,1174.06,673.33,1161.35,650.93,58.0673,32.5466,0.4744,0.0599
130,42,person,1343.04,427.87,1361.02,459.21,1351.69,443.65,67.5843,22.1824,0.294,0.0583
130,46,car,934.23,463.85,973.28,498.69,953.65,481.28,47.6827,24.0638,0.3678,0.0476
130,41,car,808.72,387.77,840.58,423.42,821.96,402.39,41.0981,20.1196,0.263,1.9646
130,53,car,1147.12,1053.33,1171.94,1080.12,1158.99,1066.78,57.9496,53.339,0.2925,0.2771
130,55,car,1063.5,724.11,1087.71,757.22,1074.18,737.79,53.7092,36.8894,0.2896,1.7791
130,59,person,1264.35,604.39,1278.22,634.15,1271.15,619.06,63.5577,30.953,0.5225,0.1101
130,61,person,360.87,664.53,368.63,681.13,364.57,672.86,18.2287,33.6429,0.3904,0.0946
130,18,car,628.42,627.93,665.49,668.77,646.68,648.31,32.3341,32.4155,0.6135,0.1319
130,34,car,611.91,302.28,635.48,366.76,623.69,334.23,31.1846,16.7114,0.4589,0.2825
130,65,car,725.71,346.19,757.4,409.37,741.08,375.18,37.0542,18.7592,0.4928,1.3176
130,66,car,399.09,798.31,431.18,857.01,415.06,828.09,20.7528,41.4044,0.5712,0.1559
130,67,car,593.38,186.42,620.08,231.64,606.67,209.59,30.3333,10.4795,0.4477,0.4174
130,76,bus,726.16,346.24,757.4,409.28,741.29,375.12,37.0647,18.7561,0.3703,1.3391
130,77,car,599.83,254.7,621.63,291.95,610.51,273.69,30.5255,13.6846,0.385,0.435
130,78,person,1066.76,441.5,1075.59,461.55,1070.95,451.65,53.5476,22.5825,0.3061,0.1342
130,11,car,399.07,539.85,458.8,572.87,426.73,556.93,21.3365,27.8466,0.5545,1.027
130,84,person,1036.82,535.97,1048.26,559.98,1041.33,547.48,52.0666,27.374,0.4645,0.4583
130,85,car,1110.21,624.7,1144.58,660.78,1127.3,642.73,56.3651,32.1365,0.4141,0.0217
130,86,car,1479.37,821.66,1504.31,868.75,1491.76,845.2,74.5878,42.2598,0.3966,0.0641
130,87,car,1083.6,657.43,1110.3,703.23,1096.74,680.21,54.837,34.0105,0.4505,0.1026
130,89,motorcycle,1009.46,584.03,1026.49,607.6,1016.16,592.68,50.8078,29.6341,0.352,2.0028
130,90,person,1284.23,582.38,1300.25,604.74,1293.09,593.59,64.6543,29.6797,0.4287,0.466
130,91,car,1416.65,816.44,1443.17,870.23,1429.85,843.27,71.4927,42.1635,0.2833,0.0571
130,93,person,1362.59,434.26,1375.19,459.6,1368.61,446.92,68.4306,22.3461,0.3876,0.1348
130,94,person,750.64,466.05,761.54,488.5,757.24,475.62,37.8622,23.7808,0.4701,0.9453
130,96,person,1109.09,458.92,1121.32,483.04,1113.58,471.18,55.6789,23.5592,0.3497,0.6715
130,98,car,1111.06,624.67,1144.6,660.12,1127.68,642.49,56.3838,32.1247,0.3356,0.0368
130,99,car,1089.57,593.38,1124.91,629.77,1105.8,611.48,55.2898,30.5742,0.3065,0.8434
130,103,car,286.37,548.11,334.22,580.74,305.11,564.94,15.2554,28.247,0.2645,2.7618
130,104,person,973.65,615.93,986.98,642.63,978.81,632.19,48.9404,31.6095,0.3885,1.5462
130,105,car,715.88,229.05,734.17,266.65,724.24,246.53,36.2122,12.3265,0.3832,0.8913
130,106,car,1163.64,577.76,1208.81,619.39,1186.28,598.89,59.3139,29.9446,0.5191,0.1993
130,107,car,1029.88,661.15,1065.61,714.05,1045.98,684.65,52.2988,34.2323,0.4359,1.6814
130,109,car,992.2,927.89,1020.09,975.23,1007.87,957.15,50.3936,47.8574,0.3973,2.2683
130,111,person,739.61,684.39,749.21,704.17,745.14,694.96,37.2572,34.7481,0.3475,0.5969
130,112,motorcycle,1193.53,561.49,1218.8,579.88,1211.32,570.76,60.5661,28.5379,0.3661,2.6345
130,113,person,1350.3,816.62,1361.76,845.85,1355.79,831.1,67.7896,41.5549,0.4156,0.0683
130,110,car,1363.18,480.29,1409.9,514.5,1382.01,498.09,69.1005,24.9046,0.4452,1.1463
130,95,car,731.82,731.09,763.5,773.9,746.79,752.39,37.3395,37.6193,0.4767,0.4135
130,114,car,763.44,611.08,805.75,658.67,785.15,635.11,39.2576,31.7554,0.6369,0.9064
130,115,car,709.47,734.94,736.78,765.27,723.13,750.12,36.1564,37.5062,0.5049,0.0269
130,28,car,658.32,370.41,707.56,431.03,678.01,405.69,33.9005,20.2843,0.758,3.4747
131,5,person,735.31,646.19,746.07,674.65,740.39,659.05,37.0193,32.9523,0.5168,0.5399
131,7,car,941.75,972.53,991.74,1009.36,966.61,991.07,48.3304,49.5535,0.5741,0.0743
131,9,car,639.26,694.08,679.25,746.03,659.1,720.07,32.9549,36.0036,0.7261,0.0827
131,10,car,753.82,665.58,788.88,700.74,771.16,683.15,38.5581,34.1574,0.7288,0.0976
131,12,car,577.26,498.84,630.88,548.32,601.84,524.78,30.0921,26.239,0.7916,1.2384
131,14,car,612.32,351.29,641.03,420.62,626.61,385.77,31.3306,19.2885,0.5851,0.337
131,16,car,401.21,800.19,431.29,856.36,416.1,828.47,20.8051,41.4233,0.2871,0.145
131,17,car,1123.33,684.73,1153.08,741.46,1138.08,713.26,56.9041,35.6629,0.4639,0.0915
131,19,car,759.57,246.48,784.73,286.96,772.21,266.79,38.6104,13.3396,0.6379,0.098
131,20,motorcycle,1082.88,696.8,1096.49,721.15,1090.08,710.51,54.5038,35.5256,0.3869,0.6305
131,21,car,591.14,413.75,625.4,471.6,608.18,440.27,30.409,22.0133,0.5634,0.0854
131,25,car,638.58,468.57,669.41,514.59,655.58,491.82,32.7792,24.5909,0.4007,1.002
131,26,person,605.78,598.22,615.27,618.4,609.49,607.86,30.4746,30.3929,0.6483,0.6858
131,27,car,1160.35,971.68,1182.29,991.24,1171.09,981.22,58.5544,49.061,0.2868,0.1008
131,31,person,709.43,677.46,722.74,703.97,715.92,690.63,35.7962,34.5316,0.5093,0.1081
131,33,car,1123.36,685.03,1153.12,740.83,1138.12,713.05,56.9058,35.6527,0.5255,0.0886
131,36,car,639.01,260.7,658.72,307.64,648.63,283.73,32.4317,14.1864,0.5687,0.2603
131,38,car,1148.92,628.53,1174.06,673.21,1161.38,650.92,58.0691,32.5461,0.4744,0.0543
131,42,person,1342.86,427.83,1360.98,459.19,1351.72,443.64,67.586,22.1819,0.3356,0.0524
131,46,car,934.28,463.88,973.29,498.68,953.68,481.28,47.6842,24.0638,0.3745,0.0464
131,41,car,809.62,388.71,841.25,424.38,822.84,403.36,41.1422,20.1682,0.3384,1.9698
131,53,car,1147.07,1053.28,1172.1,1080.1,1159.17,1066.76,57.9584,53.3379,0.2951,0.2643
131,55,car,1064.16,725.37,1088.09,762.18,1074.67,739.18,53.7336,36.9588,0.315,2.2089
131,59,person,1264.36,604.65,1278.21,634.18,1271.19,619.14,63.5597,30.9572,0.5066,0.1401
131,61,person,360.93,664.71,368.68,681.15,364.63,672.84,18.2313,33.642,0.3807,0.0811
131,18,car,628.42,627.94,665.53,668.75,646.77,648.33,32.3383,32.4164,0.7198,0.131
131,34,car,611.91,302.35,635.57,367.51,623.7,334.11,31.1852,16.7055,0.4792,0.178
131,65,car,725.9,346.86,757.62,410.11,741.25,376.01,37.0624,18.8007,0.4956,1.2696
131,66,car,398.91,797.67,431.2,856.92,415.06,827.93,20.7529,41.3965,0.6222,0.2387
131,67,car,593.43,186.18,620.1,229.3,606.67,208.72,30.3337,10.4358,0.4726,1.3101
131,76,bus,726.71,346.9,757.52,409.81,741.5,375.95,37.075,18.7975,0.354,1.2781
131,77,car,599.88,254.79,621.64,291.95,610.57,273.53,30.5286,13.6767,0.3951,0.2545
131,78,person,1066.71,441.47,1075.5,461.67,1071.01,451.62,53.5503,22.5809,0.2936,0.0931
131,11,car,400.1,539.96,459.52,573.53,427.47,556.89,21.3734,27.8447,0.5811,1.1089
131,84,person,1037.02,535.99,1048.48,560.44,1041.6,547.62,52.0801,27.3811,0.4716,0.4571
131,85,car,1110.45,624.66,1144.67,660.43,1127.34,642.72,56.3668,32.1358,0.4221,0.0538
131,86,car,1479.29,821.52,1504.35,868.65,1491.79,845.18,74.5893,42.2592,0.3733,0.0479
131,87,car,1083.66,657.41,1110.24,703.37,1096.79,680.2,54.8396,34.0101,0.5035,0.0775
131,89,motorcycle,1009.62,584.4,1027.92,609.0,1016.79,593.81,50.8393,29.6905,0.3316,1.9362
131,90,person,1283.94,582.57,1299.93,604.7,1292.79,593.58,64.6394,29.6791,0.458,0.4493
131,91,car,1416.8,816.37,1443.24,870.1,1429.89,843.28,71.4947,42.1638,0.2989,0.0619
131,93,person,1362.53,434.35,1375.29,459.54,1368.69,446.93,68.4344,22.3464,0.3862,0.1136
131,94,person,750.51,466.45,761.23,488.88,756.86,476.15,37.8429,23.8073,0.4202,0.9812
131,96,person,1109.74,458.59,1121.99,482.98,1114.08,471.11,55.7039,23.5557,0.3067,0.7566
131,98,car,1111.17,624.65,1144.68,659.98,1127.73,642.46,56.3865,32.1228,0.3567,0.0995
131,99,car,1090.08,593.51,1124.9,629.78,1106.26,611.51,55.3129,30.5754,0.4418,0.6948
131,103,car,289.99,547.98,335.55,580.16,307.15,564.73,15.3574,28.2366,0.343,3.0772
131,105,car,716.17,229.13,734.49,268.24,724.55,247.14,36.2274,12.3569,0.3509,1.0194
131,106,car,1163.64,577.66,1208.68,619.23,1186.29,598.76,59.3143,29.9378,0.5256,0.2025
131,107,car,1030.46,662.07,1066.22,715.01,1046.55,685.64,52.3276,34.2819,0.4386,1.7196
131,109,car,991.85,926.76,1019.37,970.98,1007.27,955.43,50.3634,47.7716,0.3529,2.7286
131,111,person,739.17,684.31,748.86,704.29,744.88,694.74,37.2441,34.7371,0.3752,0.5143
