violation_type,frame,track_id,leader_track_id,class_name,lane,d
Tailgating,98.0,55,57.0,car,Outer,1.7612650662745402
Tailgating,98.0,11,151.0,motorcycle,Outer,2.6564426817002174
Tailgating,99.0,10,130.0,car,Inner,0.013023134936708316
Tailgating,99.0,44,14.0,motorcycle,Outer,3.562044268687511
Tailgating,99.0,14,108.0,car,Outer,0.0
Tailgating,99.0,108,119.0,car,Outer,3.637564446467304
Tailgating,99.0,147,118.0,person,Outer,1.6066848303658336
Tailgating,99.0,55,57.0,car,Outer,1.7925973823255192
Tailgating,99.0,11,151.0,motorcycle,Outer,2.642355888617956
Tailgating,100.0,10,130.0,car,Inner,0.013042267408359296
Tailgating,100.0,130,112.0,car,Inner,3.990750220646488
Tailgating,100.0,44,108.0,motorcycle,Outer,3.585854831950302
Tailgating,100.0,108,14.0,car,Outer,0.012865807804676216
Tailgating,100.0,14,119.0,car,Outer,3.6021671281656853
Tailgating,100.0,147,118.0,person,Outer,1.5701011711016237
Tailgating,100.0,55,57.0,car,Outer,1.8465283666031214
Tailgating,100.0,11,151.0,motorcycle,Outer,2.6481400881263824
Tailgating,101.0,10,130.0,car,Inner,0.007631222955147564
Tailgating,101.0,130,112.0,car,Inner,3.937742740402711
Tailgating,101.0,44,108.0,motorcycle,Outer,3.6117287626785655
Tailgating,101.0,108,14.0,car,Outer,0.012884352258929718
Tailgating,101.0,14,119.0,car,Outer,3.5721131592320896
Tailgating,101.0,147,118.0,person,Outer,1.5461782573822915
Tailgating,101.0,55,57.0,car,Outer,1.8669079771902861
Tailgating,101.0,11,44.0,motorcycle,Outer,3.3573634455882964
Tailgating,102.0,10,130.0,car,Inner,0.007694216680907657
Tailgating,102.0,130,112.0,car,Inner,3.884487058332526
Tailgating,102.0,44,14.0,motorcycle,Outer,3.651801213535447
Tailgating,102.0,14,108.0,car,Outer,0.0
Tailgating,102.0,108,119.0,car,Outer,3.545881954659126
Tailgating,102.0,147,118.0,person,Outer,1.5209927241035202
Tailgating,102.0,55,57.0,car,Outer,1.8746651886521388
Tailgating,102.0,11,44.0,motorcycle,Outer,3.3419581762977644
Tailgating,103.0,10,130.0,car,Inner,0.011627507241101318
Tailgating,103.0,130,112.0,car,Inner,3.829336660730102
Tailgating,103.0,44,108.0,motorcycle,Outer,3.6775077129847302
Tailgating,103.0,108,14.0,car,Outer,0.009331438466363853
Tailgating,103.0,14,119.0,car,Outer,3.4971598817492007
Tailgating,103.0,147,118.0,person,Outer,1.4988582877909338
Tailgating,103.0,55,57.0,car,Outer,1.9040390142303918
Tailgating,103.0,11,44.0,motorcycle,Outer,3.3362798214708764
Tailgating,104.0,10,130.0,car,Inner,0.020910580025577327
Tailgating,104.0,130,112.0,car,Inner,3.782324055467715
Tailgating,104.0,44,108.0,motorcycle,Outer,3.7052999267789466
Tailgating,104.0,108,14.0,car,Outer,0.009319892362194987
Tailgating,104.0,14,119.0,car,Outer,3.462295306900317
Tailgating,104.0,147,118.0,person,Outer,1.457965852099288
Tailgating,104.0,55,57.0,car,Outer,1.9581905053603503
Tailgating,104.0,11,44.0,motorcycle,Outer,3.321176541869612
Tailgating,105.0,10,130.0,car,Inner,0.02491157981186569
Tailgating,105.0,130,112.0,car,Inner,3.7271998958930137
Tailgating,105.0,44,108.0,motorcycle,Outer,3.728679142867718
Tailgating,105.0,108,14.0,car,Outer,0.012966441935480537
Tailgating,105.0,14,119.0,car,Outer,3.404997159680495
Tailgating,105.0,147,118.0,person,Outer,1.4294199339879634
Tailgating,105.0,11,44.0,motorcycle,Outer,3.3263938400940134
Tailgating,106.0,10,130.0,car,Inner,0.025018570793624635
Tailgating,106.0,130,112.0,car,Inner,3.694741235359863
Tailgating,106.0,44,108.0,motorcycle,Outer,3.7585663584407194
Tailgating,106.0,108,14.0,car,Outer,0.009293579598023705
Tailgating,106.0,14,119.0,car,Outer,3.369989769653847
Tailgating,106.0,147,118.0,person,Outer,1.411174276044721
Tailgating,106.0,11,44.0,motorcycle,Outer,3.321127652912544
Tailgating,107.0,71,135.0,car,Inner,2.007956733130477
Tailgating,107.0,10,130.0,car,Inner,0.015951037697771207
Tailgating,107.0,130,112.0,car,Inner,3.6498482347128163
Tailgating,107.0,44,108.0,motorcycle,Outer,3.7839482143910432
Tailgating,107.0,108,14.0,car,Outer,0.009278761418837444
Tailgating,107.0,14,119.0,car,Outer,3.320933356313048
Tailgating,107.0,147,118.0,person,Outer,1.3831078642471717
Tailgating,107.0,11,44.0,motorcycle,Outer,3.3266645183944727
Tailgating,108.0,71,135.0,car,Inner,1.9516791225728145
Tailgating,108.0,10,130.0,car,Inner,0.012058155365850143
Tailgating,108.0,130,112.0,car,Inner,3.602986570140955
Tailgating,108.0,44,108.0,motorcycle,Outer,3.7992794770855243
Tailgating,108.0,108,14.0,car,Outer,0.013024673775558177
Tailgating,108.0,14,119.0,car,Outer,3.2774193904012123
Tailgating,108.0,147,118.0,person,Outer,1.3775357117762417
Tailgating,108.0,55,57.0,car,Outer,2.0237973729374152
Tailgating,108.0,33,19.0,person,Outer,1.1849804344109565
Tailgating,108.0,11,44.0,motorcycle,Outer,3.3333826553318633
Tailgating,109.0,71,135.0,car,Inner,1.887566414444288
Tailgating,109.0,10,130.0,car,Inner,0.012159117713532248
Tailgating,109.0,130,112.0,car,Inner,3.558281633142564
Tailgating,109.0,44,108.0,motorcycle,Outer,3.8266754974407844
Tailgating,109.0,108,14.0,car,Outer,0.00925269410390402
Tailgating,109.0,14,119.0,car,Outer,3.2417349169915592
Tailgating,109.0,147,118.0,person,Outer,1.3661197691231852
Tailgating,109.0,55,57.0,car,Outer,2.0594172554183774
Tailgating,109.0,33,19.0,person,Outer,1.170621376806467
Tailgating,109.0,11,44.0,motorcycle,Outer,3.3491819421512874
Tailgating,110.0,71,135.0,car,Inner,1.8231749906136787
Tailgating,110.0,10,130.0,car,Inner,0.016335857488000368
Tailgating,110.0,130,112.0,car,Inner,3.505400041673904
Tailgating,110.0,44,14.0,motorcycle,Outer,3.8713595246805768
Tailgating,110.0,14,108.0,car,Outer,0.0
Tailgating,110.0,108,119.0,car,Outer,3.1971029428414197
Tailgating,110.0,147,118.0,person,Outer,1.3550035277826342
Tailgating,110.0,55,57.0,car,Outer,2.0866171846152106
Tailgating,110.0,33,19.0,person,Outer,1.1417342211973325
Tailgating,110.0,11,44.0,motorcycle,Outer,3.334936534034764
Tailgating,111.0,71,135.0,car,Inner,1.7645097226883872
Tailgating,111.0,10,130.0,car,Inner,0.01231177390727411
Tailgating,111.0,130,112.0,car,Inner,3.466596031415471
Tailgating,111.0,44,14.0,motorcycle,Outer,3.9083403977233733
Tailgating,111.0,14,108.0,car,Outer,0.0130983219277551
Tailgating,111.0,108,119.0,car,Outer,3.136805190497036
Tailgating,111.0,144,147.0,person,Outer,0.6346555365874801
Tailgating,111.0,147,118.0,person,Outer,1.3404589184728972
Tailgating,111.0,33,19.0,person,Outer,1.1163546038404555
Tailgating,111.0,11,44.0,motorcycle,Outer,3.342048320807316
Tailgating,112.0,71,135.0,car,Inner,1.6979499263502467
Tailgating,112.0,10,130.0,car,Inner,0.012409824648402651
Tailgating,112.0,130,112.0,car,Inner,3.405406686517286
Tailgating,112.0,44,14.0,motorcycle,Outer,3.954991256029191
Tailgating,112.0,14,108.0,car,Outer,0.013127777534292688
Tailgating,112.0,108,119.0,car,Outer,3.0899298204418937
Tailgating,112.0,144,147.0,person,Outer,0.7032707539543178
Tailgating,112.0,147,118.0,person,Outer,1.3259460780994292
Tailgating,113.0,71,135.0,car,Inner,1.6334213903367463
Tailgating,113.0,10,130.0,car,Inner,0.00833310557216792
Tailgating,113.0,130,112.0,car,Inner,3.3585887194507387
Tailgating,113.0,44,14.0,motorcycle,Outer,3.9916852440006325
Tailgating,113.0,14,108.0,car,Outer,0.022327947875756926
Tailgating,113.0,108,119.0,car,Outer,3.042944030319204
Tailgating,113.0,144,147.0,person,Outer,0.7638436115636675
Tailgating,113.0,147,118.0,motorcycle,Outer,1.3148525162721898
Tailgating,114.0,10,130.0,car,Inner,0.008366832245028703
Tailgating,114.0,130,112.0,car,Inner,3.313040075872573
Tailgating,114.0,14,108.0,car,Outer,0.02233350576156687
Tailgating,114.0,108,119.0,car,Outer,3.005126058858732
Tailgating,114.0,144,147.0,person,Outer,0.8231172975339233
Tailgating,114.0,147,118.0,motorcycle,Outer,1.3315520933393015
Tailgating,115.0,10,130.0,car,Inner,0.008430321369484108
Tailgating,115.0,130,112.0,car,Inner,3.251700339875785
Tailgating,115.0,14,108.0,car,Outer,0.03147172449270418
Tailgating,115.0,108,119.0,car,Outer,2.95791121272587
Tailgating,115.0,129,20.0,car,Outer,1.4643505462474606
Tailgating,115.0,144,147.0,person,Outer,0.8790286109717598
Tailgating,115.0,147,118.0,motorcycle,Outer,1.3353000648637203
Tailgating,116.0,10,130.0,car,Inner,0.012718240786436233
Tailgating,116.0,130,112.0,car,Inner,3.198144280095537
Tailgating,116.0,14,108.0,car,Outer,0.03145401404035054
Tailgating,116.0,108,119.0,car,Outer,2.9105915682257706
Tailgating,116.0,129,20.0,car,Outer,1.4907632631870804
Tailgating,116.0,147,118.0,motorcycle,Outer,1.339119120923995
Tailgating,117.0,130,10.0,car,Inner,0.0005197324268492028
Tailgating,117.0,10,112.0,car,Inner,3.162917311962154
Tailgating,117.0,14,108.0,car,Outer,0.03143790949529396
Tailgating,117.0,108,119.0,car,Outer,2.880538924615351
Tailgating,117.0,129,20.0,car,Outer,1.5221241390493565
Tailgating,117.0,147,118.0,motorcycle,Outer,1.3460225651684352
Tailgating,117.0,33,19.0,person,Outer,1.1214522754898448
Tailgating,118.0,10,130.0,car,Inner,0.008577627766146508
Tailgating,118.0,130,112.0,car,Inner,3.107683726982558
Tailgating,118.0,14,108.0,car,Outer,0.03142498077965276
Tailgating,118.0,108,119.0,car,Outer,2.8569537087577688
Tailgating,118.0,129,20.0,car,Outer,1.5463609356621426
Tailgating,118.0,147,118.0,motorcycle,Outer,1.3623479132188823
Tailgating,118.0,33,19.0,person,Outer,1.144616115406868
Tailgating,119.0,130,10.0,car,Inner,0.00040459721154231245
Tailgating,119.0,10,112.0,car,Inner,3.0656001250387965
Tailgating,119.0,14,108.0,car,Outer,0.01811897970265967
Tailgating,119.0,108,119.0,car,Outer,2.842513036218234
Tailgating,119.0,129,20.0,car,Outer,1.5878670445667893
Tailgating,119.0,147,118.0,motorcycle,Outer,1.3695772979077978
Tailgating,119.0,33,19.0,person,Outer,1.1677081408664727
Tailgating,119.0,60,2.0,car,Outer,1.5544422744427433
Tailgating,120.0,10,130.0,car,Inner,0.01298315760470408
Tailgating,120.0,130,112.0,car,Inner,3.0075749803894882
Tailgating,120.0,14,108.0,car,Outer,0.022354991789207416
Tailgating,120.0,108,119.0,car,Outer,2.805114221018703
Tailgating,120.0,129,20.0,car,Outer,1.6182774086637994
Tailgating,120.0,147,118.0,motorcycle,Outer,1.3636557153389213
Tailgating,120.0,33,19.0,person,Outer,1.1849804344109565
Tailgating,120.0,60,2.0,car,Outer,1.368157381893828
Tailgating,121.0,10,130.0,car,Inner,0.017381901790586896
Tailgating,121.0,130,112.0,car,Inner,2.955288107251746
Tailgating,121.0,14,108.0,car,Outer,0.022356867020519037
Tailgating,121.0,108,119.0,car,Outer,2.770766382157562
Tailgating,121.0,129,20.0,car,Outer,1.6165862168215375
Tailgating,121.0,57,87.0,motorcycle,Outer,2.16352540662322
Tailgating,121.0,33,19.0,person,Outer,1.2079483899436594
Tailgating,121.0,60,2.0,car,Outer,1.145805511274616
Tailgating,122.0,10,130.0,car,Inner,0.01748182597991869
Tailgating,122.0,130,112.0,car,Inner,2.901094858855738
Tailgating,122.0,14,108.0,car,Outer,0.022358370897015558
Tailgating,122.0,108,119.0,car,Outer,2.733137544034362
Tailgating,122.0,129,20.0,car,Outer,1.6289668007644638
Tailgating,122.0,57,87.0,motorcycle,Outer,2.1431752634576102
Tailgating,122.0,60,2.0,car,Outer,0.9072547221670907
Tailgating,123.0,10,130.0,car,Inner,0.021939109642217753
Tailgating,123.0,130,112.0,car,Inner,2.841857197697323
Tailgating,123.0,14,108.0,car,Outer,0.008990616765886248
Tailgating,123.0,108,119.0,car,Outer,2.704616947564719
Tailgating,123.0,129,20.0,car,Outer,1.6321793663189919
Tailgating,123.0,60,2.0,car,Outer,0.6481005945072215
Tailgating,124.0,10,130.0,car,Inner,0.03101369559069017
Tailgating,124.0,130,112.0,car,Inner,2.778633376657001
Tailgating,124.0,14,108.0,car,Outer,0.0
Tailgating,124.0,108,119.0,car,Outer,2.6908733680245494
Tailgating,124.0,129,20.0,car,Outer,1.6403528207878717
Tailgating,124.0,60,2.0,car,Outer,0.3806316022627901
Tailgating,125.0,10,130.0,car,Inner,0.02657561066416668
Tailgating,125.0,130,112.0,car,Inner,2.7257708663011044
Tailgating,125.0,108,14.0,car,Outer,0.004430214122511855
Tailgating,125.0,14,119.0,car,Outer,2.662162056812694
Tailgating,125.0,129,20.0,car,Outer,1.658707249522165
Tailgating,125.0,60,2.0,car,Outer,0.11268872318108314
Tailgating,126.0,10,130.0,car,Inner,0.035646978996474545
Tailgating,126.0,130,112.0,car,Inner,2.662137266933332
Tailgating,126.0,108,14.0,car,Outer,0.01341053406935427
Tailgating,126.0,129,20.0,car,Outer,1.6810157499000051
Tailgating,126.0,60,24.0,car,Outer,3.551450603681443
Tailgating,127.0,10,130.0,car,Inner,0.03128888389932085
Tailgating,127.0,130,112.0,car,Inner,2.6000747746172475
Tailgating,127.0,31,30.0,person,Inner,0.6720166189740314
Tailgating,127.0,108,14.0,car,Outer,0.013428929911758425
Tailgating,127.0,129,20.0,car,Outer,1.6902279357559231
Tailgating,127.0,60,24.0,car,Outer,3.4821726574080825
Tailgating,128.0,10,130.0,car,Inner,0.04933410473489305
Tailgating,128.0,130,112.0,car,Inner,2.546063111827453
Tailgating,128.0,31,30.0,person,Inner,0.6693163960514519
Tailgating,128.0,108,14.0,car,Outer,0.01344217784840744
Tailgating,128.0,129,20.0,car,Outer,1.713591320608078
Tailgating,128.0,60,24.0,car,Outer,3.447551425408027
Tailgating,129.0,10,130.0,car,Inner,0.04958014157471646
Tailgating,129.0,130,112.0,car,Inner,2.492559631861457
Tailgating,129.0,31,30.0,person,Inner,0.6593479979697563
Tailgating,129.0,108,14.0,car,Outer,0.018008666439377555
Tailgating,129.0,129,20.0,car,Outer,1.733036188260626
Tailgating,129.0,55,57.0,car,Outer,2.1340625651529543
Tailgating,130.0,10,130.0,car,Inner,0.04988466118798465
Tailgating,130.0,130,112.0,car,Inner,2.431547214376442
Tailgating,130.0,31,30.0,person,Inner,0.6525906238007312
Tailgating,130.0,108,14.0,car,Outer,0.01805827924765684
Tailgating,130.0,129,20.0,car,Outer,1.7564267241883014
Tailgating,130.0,55,57.0,car,Outer,2.0701631428927088
Tailgating,131.0,10,130.0,car,Inner,0.054720702024005995
Tailgating,131.0,130,112.0,car,Inner,2.37723372709881
Tailgating,131.0,31,30.0,person,Inner,0.6201435074141906
Tailgating,131.0,108,14.0,car,Outer,0.022731117750627673
Tailgating,131.0,129,20.0,car,Outer,1.782631480399048
Tailgating,131.0,55,57.0,car,Outer,2.0159873339737246
Tailgating,132.0,10,130.0,car,Inner,0.05504636671709443
Tailgating,132.0,130,112.0,car,Inner,2.315992226141506
Tailgating,132.0,31,30.0,person,Inner,0.5954202602383674
Tailgating,132.0,53,32.0,person,Inner,1.3983438704358326
Tailgating,132.0,108,14.0,car,Outer,0.02282202617202376
Tailgating,132.0,129,20.0,car,Outer,1.8070871163653108
Tailgating,132.0,55,57.0,car,Outer,1.9574221689192808
Tailgating,133.0,151,5.0,motorcycle,Inner,1.618647995133536
Tailgating,133.0,10,130.0,car,Inner,0.050780293293975924
Tailgating,133.0,130,112.0,car,Inner,2.2705756794922465
Tailgating,133.0,31,30.0,person,Inner,0.548345248564262
Tailgating,133.0,53,32.0,person,Inner,1.3891068557904183
Tailgating,133.0,108,14.0,car,Outer,0.018215772580415
Tailgating,133.0,129,20.0,car,Outer,1.8315566863028843
Tailgating,133.0,55,57.0,car,Outer,1.8943959722726376
Tailgating,134.0,10,130.0,car,Inner,0.037090396305011555
Tailgating,134.0,130,112.0,car,Inner,2.2217936758740655
Tailgating,134.0,31,30.0,person,Inner,0.5132575780058245
Tailgating,134.0,108,14.0,car,Outer,0.01826947832631701
Tailgating,134.0,129,20.0,car,Outer,1.859944078483755
Tailgating,134.0,55,57.0,car,Outer,1.8494524056420754
Tailgating,135.0,10,130.0,car,Inner,0.02800429822562335
Tailgating,135.0,130,112.0,car,Inner,2.1762206935268416
Tailgating,135.0,31,30.0,person,Inner,0.47833338212085874
Tailgating,135.0,108,14.0,car,Outer,0.01831779985984393
Tailgating,135.0,129,20.0,car,Outer,1.8925076038497262
Tailgating,135.0,55,57.0,car,Outer,1.8135426755861825
Tailgating,136.0,10,130.0,car,Inner,0.018757411183295176
Tailgating,136.0,130,112.0,car,Inner,2.1216848084534763
Tailgating,136.0,31,30.0,person,Inner,0.4248183768574069
Tailgating,136.0,108,14.0,car,Outer,0.013571354644608548
Tailgating,136.0,129,20.0,car,Outer,1.9159618597114643
Tailgating,137.0,10,130.0,car,Inner,0.004717651551231125
Tailgating,137.0,130,112.0,car,Inner,2.0651245792848028
Tailgating,137.0,31,30.0,person,Inner,0.3889988279881489
Tailgating,137.0,108,14.0,car,Outer,0.013589088084227862
Tailgating,137.0,129,20.0,car,Outer,1.9386602427671686
Tailgating,138.0,130,112.0,car,Inner,2.0195006971067926
Tailgating,138.0,31,30.0,person,Inner,0.3620509449013383
Tailgating,138.0,108,14.0,car,Outer,0.00873542522817353
Tailgating,139.0,10,130.0,car,Inner,0.0
Tailgating,139.0,130,112.0,car,Inner,1.9737608196763885
Tailgating,139.0,31,30.0,person,Inner,0.3431631353427593
Tailgating,139.0,108,14.0,car,Outer,0.013616536352855074
Tailgating,139.0,129,20.0,car,Outer,1.9848837467419962
Tailgating,139.0,91,144.0,person,Outer,0.8401480974202123
Tailgating,139.0,147,118.0,motorcycle,Outer,1.4573491651268167
Tailgating,140.0,130,112.0,car,Inner,1.9401276120527766
Tailgating,140.0,108,14.0,car,Outer,0.0136335085748668
Tailgating,140.0,129,20.0,car,Outer,2.003453277762869
Tailgating,140.0,91,144.0,person,Outer,0.7355952579305677
Tailgating,140.0,97,147.0,person,Outer,0.24966819819684072
Tailgating,140.0,147,118.0,motorcycle,Outer,1.4110563831495573
Tailgating,141.0,130,10.0,car,Inner,0.0015442928413247343
Tailgating,141.0,10,112.0,car,Inner,1.8832190446771464
Tailgating,141.0,108,14.0,car,Outer,0.013650187012318266
Tailgating,141.0,129,20.0,car,Outer,2.0212619460562924
Tailgating,141.0,91,144.0,person,Outer,0.604438702192829
Tailgating,141.0,97,147.0,person,Outer,0.398556514651548
Tailgating,141.0,147,118.0,motorcycle,Outer,1.3519968405606757
Tailgating,141.0,19,2.0,car,Outer,3.633271146035811
Tailgating,142.0,10,130.0,car,Inner,0.011933356200510729
Tailgating,142.0,130,112.0,car,Inner,1.8366808902621699
Tailgating,142.0,108,14.0,car,Outer,0.018678982402746187
Tailgating,142.0,129,20.0,car,Outer,2.0398645717714525
Tailgating,142.0,91,144.0,person,Outer,0.4513767843489181
Tailgating,142.0,97,147.0,person,Outer,0.5465405088630334
Tailgating,142.0,147,118.0,motorcycle,Outer,1.2963773495270767
Tailgating,142.0,87,162.0,motorcycle,Outer,0.46394454280204483
Tailgating,142.0,19,2.0,car,Outer,3.41621963570976
Tailgating,143.0,130,10.0,car,Inner,0.0017307221130765792
Tailgating,143.0,10,112.0,car,Inner,1.7984583658029674
Tailgating,143.0,108,14.0,car,Outer,0.018733627980459876
Tailgating,143.0,129,20.0,car,Outer,2.067633736026763
Tailgating,143.0,91,144.0,person,Outer,0.29042607742073867
Tailgating,143.0,97,147.0,person,Outer,0.6883564409823407
Tailgating,143.0,147,118.0,motorcycle,Outer,1.2481882869566778
Tailgating,143.0,19,2.0,car,Outer,3.160482313599686
Tailgating,144.0,130,10.0,car,Inner,0.010566704329761844
Tailgating,144.0,10,112.0,car,Inner,1.7572123224252791
Tailgating,144.0,44,5.0,motorcycle,Outer,1.6540476542461495
Tailgating,144.0,5,108.0,motorcycle,Outer,2.948323598995221
Tailgating,144.0,108,14.0,car,Outer,0.018787828423635886
Tailgating,144.0,129,20.0,car,Outer,2.0858199524428613
Tailgating,144.0,91,144.0,person,Outer,0.13491611654744118
Tailgating,144.0,97,147.0,person,Outer,0.8360765926369067
Tailgating,144.0,147,118.0,motorcycle,Outer,1.2003015343788574
Tailgating,144.0,19,2.0,car,Outer,2.8852449685584927
Tailgating,145.0,130,10.0,car,Inner,0.005814459094825517
Tailgating,145.0,10,112.0,car,Inner,1.7088472744534615
Tailgating,145.0,44,5.0,motorcycle,Outer,1.663794981360498
Tailgating,145.0,5,108.0,motorcycle,Outer,2.980209664291377
Tailgating,145.0,108,14.0,car,Outer,0.005123432600841164
Tailgating,145.0,91,97.0,person,Outer,0.5467943470923429
Tailgating,145.0,97,147.0,person,Outer,0.9753292955444924
Tailgating,145.0,147,118.0,motorcycle,Outer,1.1436642118958928
Tailgating,145.0,19,2.0,car,Outer,2.597235865582158
Tailgating,146.0,124,110.0,motorcycle,Inner,3.334574298990114
Tailgating,146.0,130,10.0,car,Inner,0.005854156819524619
Tailgating,146.0,10,112.0,car,Inner,1.6673725150452263
Tailgating,146.0,44,5.0,motorcycle,Outer,1.669520447680217
Tailgating,146.0,5,14.0,motorcycle,Outer,3.0165629427849225
Tailgating,146.0,14,108.0,car,Outer,0.0
Tailgating,146.0,91,97.0,person,Outer,0.44391743386054777
Tailgating,146.0,147,118.0,motorcycle,Outer,1.1290420722966017
Tailgating,146.0,33,19.0,person,Outer,2.895317982645254
Tailgating,146.0,19,2.0,car,Outer,2.32581125405487
Tailgating,147.0,124,110.0,motorcycle,Inner,3.289559996546284
Tailgating,147.0,130,10.0,car,Inner,0.0010457350342695055
Tailgating,147.0,10,112.0,car,Inner,1.6090297124267015
Tailgating,147.0,44,5.0,motorcycle,Outer,1.678809546620053
Tailgating,147.0,5,14.0,motorcycle,Outer,3.0453484163319504
Tailgating,147.0,14,108.0,car,Outer,0.0
Tailgating,147.0,91,97.0,person,Outer,0.38987803126703835
Tailgating,147.0,147,118.0,motorcycle,Outer,1.112318812464497
Tailgating,147.0,33,19.0,person,Outer,3.1500114177875465
Tailgating,147.0,19,2.0,car,Outer,2.056684107973114
Tailgating,148.0,124,110.0,motorcycle,Inner,3.258110218210125
Tailgating,148.0,130,10.0,car,Inner,0.004907509848669308
Tailgating,148.0,10,112.0,car,Inner,1.5523996928306905
Tailgating,148.0,44,5.0,motorcycle,Outer,1.6875481304803126
